Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1566079200.0 22.0 NA 96 427 0 NA NA NA NA 366 557 0 NA NA NA NA 1808 2725 507 NA NA NA NA 1037 3252 598 NA NA NA
1566079200.0 250199.0 263 NA NA NA NA NA NA 424 NA NA NA NA NA NA 3518 NA NA NA NA NA NA 2202 NA NA NA NA NA NA
1566079200.0 250199.17 270 NA NA NA NA NA NA 431 NA NA NA NA NA NA 3575 NA NA NA NA NA NA 2415 NA NA NA NA NA NA
1566079200.0 250200.1 86 243 251 NA NA NA NA 160 414 376 NA NA NA NA 3383 1230 1848 NA NA NA NA 2298 1187 1760 NA NA NA NA
1566079200.0 250399.0 236 NA NA NA NA NA NA 423 NA NA NA NA NA NA 1226 NA NA NA NA NA NA 1415 NA NA NA NA NA NA
1566079200.0 250400.17 412 0 144 NA NA NA NA 563 0 221 NA NA NA NA 1716 316 775 NA NA NA NA 2084 554 1138 NA NA NA NA
1566079200.0 250402.0 365 0 142 NA NA NA NA 537 0 219 NA NA NA NA 1710 291 797 NA NA NA NA 2068 619 1080 NA NA NA NA
1566079200.0 250402.17 414 0 143 NA NA NA NA 584 0 217 NA NA NA NA 1745 331 785 NA NA NA NA 2381 527 1084 NA NA NA NA
1566079200.0 250403.17 415 0 142 NA NA NA NA 584 0 219 NA NA NA NA 1763 317 794 NA NA NA NA 2048 563 1089 NA NA NA NA
1566079200.0 250405.0 359 0 141 NA NA NA NA 537 0 215 NA NA NA NA 1339 272 700 NA NA NA NA 2750 681 1167 NA NA NA NA
1566079200.0 250406.0 297 0 141 NA NA NA NA 532 0 210 NA NA NA NA 1084 257 628 NA NA NA NA 2184 487 744 NA NA NA NA
1566079200.0 250406.17 374 0 137 NA NA NA NA 569 0 215 NA NA NA NA 1177 291 668 NA NA NA NA 1642 580 1022 NA NA NA NA
1566079200.0 250407.0 313 0 138 NA NA NA NA 529 0 219 NA NA NA NA 1362 269 741 NA NA NA NA 2468 586 1103 NA NA NA NA
1566079200.0 250408.0 362 0 145 NA NA NA NA 538 0 219 NA NA NA NA 1466 268 730 NA NA NA NA 1456 463 1047 NA NA NA NA
1566079200.0 250409.0 374 0 150 NA NA NA NA 533 0 225 NA NA NA NA 1969 289 873 NA NA NA NA 1957 441 1109 NA NA NA NA
1566079200.0 280.0 89 85 431 0 NA NA NA 261 360 535 0 NA NA NA 4002 555 1880 558 NA NA NA 2620 1834 2680 758 NA NA NA
1566079200.0 3.0 83 87 207 NA NA NA NA 176 367 335 NA NA NA NA 6126 531 1255 NA NA NA NA 3127 1075 1226 NA NA NA NA
1566079200.0 34.0 87 87 438 0 NA NA NA 186 367 539 0 NA NA NA 2719 551 1914 570 NA NA NA 2911 989 4849 784 NA NA NA
1566079200.0 4.17 NA 33 412 0 157 NA NA NA 78 502 0 260 NA NA NA 275 3185 597 1341 NA NA NA 478 5498 909 1219 NA NA
1566079200.0 4.22 NA 190 66 61 0 NA NA NA 285 116 124 0 NA NA NA 1067 475 513 256 NA NA NA 1370 625 856 475 NA NA
1566079200.0 4.24 NA 55 414 0 NA NA NA NA 105 505 0 NA NA NA NA 389 3124 672 NA NA NA NA 806 2538 874 NA NA NA
1566079200.0 4.26 NA 58 418 0 NA NA NA NA 102 508 0 NA NA NA NA 359 3501 704 NA NA NA NA 1143 2566 816 NA NA NA
1566079200.0 4.28 NA 67 406 0 NA NA NA NA 116 512 0 NA NA NA NA 302 2833 1958 NA NA NA NA 712 3832 2283 NA NA NA
1566079200.0 4.29 NA 32 416 0 161 NA NA NA 81 508 0 266 NA NA NA 287 3414 631 1474 NA NA NA 423 3964 1124 1836 NA NA
1566079200.0 4007.0 62 109 466 NA NA NA NA 137 383 581 NA NA NA NA 1012 509 1801 NA NA NA NA 1297 1083 2376 NA NA NA NA
1566079200.0 4008.0 44 0 0 NA NA NA NA 90 0 0 NA NA NA NA 399 235 1430 NA NA NA NA 790 1007 1812 NA NA NA NA
1566079200.0 5.1 317 0 NA NA NA NA NA 513 0 NA NA NA NA NA 1325 296 NA NA NA NA NA 1734 538 NA NA NA NA NA
1566079200.0 5.2 266 0 NA NA NA NA NA 501 0 NA NA NA NA NA 1099 276 NA NA NA NA NA 1642 575 NA NA NA NA NA
1566079200.0 5.3 263 0 NA NA NA NA NA 509 0 NA NA NA NA NA 1107 275 NA NA NA NA NA 1568 525 NA NA NA NA NA
1566079200.0 5.4 310 0 NA NA NA NA NA 510 0 NA NA NA NA NA 1232 305 NA NA NA NA NA 1679 799 NA NA NA NA NA
1566079200.0 5.5 312 0 NA NA NA NA NA 510 0 NA NA NA NA NA 1223 303 NA NA NA NA NA 1562 711 NA NA NA NA NA
1566079200.0 5.6 318 0 NA NA NA NA NA 514 0 NA NA NA NA NA 1297 308 NA NA NA NA NA 1887 670 NA NA NA NA NA
1566079200.0 5.7 310 0 NA NA NA NA NA 512 0 NA NA NA NA NA 1245 293 NA NA NA NA NA 1937 611 NA NA NA NA NA
1566079200.0 500199.0 184 NA NA NA NA NA NA 407 NA NA NA NA NA NA 2057 NA NA NA NA NA NA 1793 NA NA NA NA NA NA
1566079200.0 503.0 36 0 NA NA NA NA NA 79 0 NA NA NA NA NA 214 143 NA NA NA NA NA 711 504 NA NA NA NA NA
1566079200.0 504.0 37 0 NA NA NA NA NA 80 0 NA NA NA NA NA 219 138 NA NA NA NA NA 787 451 NA NA NA NA NA
1566079200.0 505.0 42 0 NA NA NA NA NA 79 0 NA NA NA NA NA 216 137 NA NA NA NA NA 1386 351 NA NA NA NA NA
1566079200.0 506.0 40 0 NA NA NA NA NA 79 0 NA NA NA NA NA 209 142 NA NA NA NA NA 701 515 NA NA NA NA NA
1566079200.0 507.0 39 0 NA NA NA NA NA 78 0 NA NA NA NA NA 218 138 NA NA NA NA NA 710 342 NA NA NA NA NA
1566079200.0 508.0 36 0 NA NA NA NA NA 78 0 NA NA NA NA NA 195 142 NA NA NA NA NA 826 480 NA NA NA NA NA
1566079200.0 509.0 38 0 NA NA NA NA NA 77 0 NA NA NA NA NA 176 140 NA NA NA NA NA 612 424 NA NA NA NA NA
1566079200.0 510.0 42 0 NA NA NA NA NA 79 0 NA NA NA NA NA 295 147 NA NA NA NA NA 1154 850 NA NA NA NA NA
1566079200.0 514.0 23 38 0 NA NA NA NA 56 85 0 NA NA NA NA 478 211 137 NA NA NA NA 1505 1274 350 NA NA NA NA
1566079200.0 517.0 16 38 0 NA NA NA NA 56 86 0 NA NA NA NA 1587 207 141 NA NA NA NA 4188 709 490 NA NA NA NA
1566079200.0 520.0 16 38 0 NA NA NA NA 56 85 0 NA NA NA NA 1575 203 140 NA NA NA NA 3575 404 457 NA NA NA NA
1566079200.0 523.0 16 52 0 NA NA NA NA 56 97 0 NA NA NA NA 1207 251 139 NA NA NA NA 1931 674 463 NA NA NA NA
1566079200.0 524.0 16 38 0 NA NA NA NA 56 86 0 NA NA NA NA 1484 217 140 NA NA NA NA 2937 1073 511 NA NA NA NA
1566079200.0 527.0 15 36 0 NA NA NA NA 56 87 0 NA NA NA NA 1633 213 132 NA NA NA NA 4590 573 449 NA NA NA NA
1566079200.0 530.0 16 41 0 NA NA NA NA 56 86 0 NA NA NA NA 1441 203 140 NA NA NA NA 3660 736 468 NA NA NA NA
1566079200.0 531.0 46 0 NA NA NA NA NA 187 0 NA NA NA NA NA 196 145 NA NA NA NA NA 520 594 NA NA NA NA NA
1566079200.0 534.0 40 0 NA NA NA NA NA 93 0 NA NA NA NA NA 234 133 NA NA NA NA NA 1670 336 NA NA NA NA NA
1566079200.0 541.0 48 0 NA NA NA NA NA 89 0 NA NA NA NA NA 193 142 NA NA NA NA NA 751 499 NA NA NA NA NA
1566079200.0 545.0 45 0 NA NA NA NA NA 90 0 NA NA NA NA NA 245 154 NA NA NA NA NA 974 1172 NA NA NA NA NA
1566079200.0 551.0 16 42 0 NA NA NA NA 56 85 0 NA NA NA NA 1287 223 138 NA NA NA NA 1545 1282 353 NA NA NA NA
1566079200.0 552.0 15 38 0 NA NA NA NA 56 86 0 NA NA NA NA 1632 209 141 NA NA NA NA 4864 700 464 NA NA NA NA
