Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1566162000.0 136.791 NA 112 330 0 NA NA 189 641 0 NA NA 788 3235 788 NA NA 1498 3874 1229 NA
1566162000.0 136.793 NA 102 389 0 NA NA 193 820 0 NA NA 796 16462 1168 NA NA 1271 7103 1496 NA
1566162000.0 136.795 NA 103 398 0 NA NA 191 693 0 NA NA 767 18533 1164 NA NA 1270 11001 1890 NA
1566162000.0 136.7952 NA 177 0 NA NA NA 326 0 NA NA NA 3980 234 NA NA NA 6287 1471 NA NA
1566162000.0 136.796 NA 110 432 0 NA NA 187 751 0 NA NA 637 15984 1028 NA NA 600 7596 1103 NA
1566162000.0 136.798 NA 103 382 0 NA NA 195 728 0 NA NA 786 17178 1156 NA NA 1286 9540 1536 NA
1566162000.0 136.803 NA 112 321 0 NA NA 199 655 0 NA NA 721 3542 796 NA NA 1554 3675 1047 NA
1566162000.0 136.804 NA 103 405 0 NA NA 201 707 0 NA NA 936 16014 1390 NA NA 1308 8278 1618 NA
1566162000.0 136.81 NA 102 380 0 NA NA 198 716 0 NA NA 770 15909 1213 NA NA 1270 6983 1558 NA
1566162000.0 136.811 NA 102 436 0 NA NA 189 791 0 NA NA 827 15913 1184 NA NA 1199 6853 1286 NA
1566162000.0 136.815 NA 112 328 0 NA NA 190 613 0 NA NA 799 3523 865 NA NA 1879 4408 1016 NA
1566162000.0 136.816 NA 109 417 0 NA NA 195 813 0 NA NA 924 23354 1446 NA NA 1569 9454 2234 NA
1566162000.0 136.819 NA 106 423 0 NA NA 191 748 0 NA NA 848 24281 1203 NA NA 1527 9776 1959 NA
1566162000.0 136.82 NA 110 421 0 NA NA 197 778 0 NA NA 854 24386 1169 NA NA 1464 9827 1420 NA
1566162000.0 136.821 NA 108 414 0 NA NA 193 719 0 NA NA 791 20176 1145 NA NA 932 7834 1360 NA
1566162000.0 136.822 NA 108 402 0 NA NA 189 734 0 NA NA 655 19884 1054 NA NA 861 7301 1245 NA
1566162000.0 136.824 NA 102 428 0 NA NA 191 768 0 NA NA 823 25720 1196 NA NA 1540 9851 1809 NA
1566162000.0 136.826 NA 110 404 0 NA NA 197 732 0 NA NA 820 21409 1019 NA NA 946 9225 1355 NA
1566162000.0 136.828 NA 103 422 0 NA NA 192 727 0 NA NA 995 23907 1445 NA NA 1633 9715 3272 NA
1566162000.0 136.829 NA 101 407 0 NA NA 195 746 0 NA NA 851 24364 1166 NA NA 1486 10316 1584 NA
1566162000.0 136.83 NA 108 426 0 NA NA 195 768 0 NA NA 933 24716 1380 NA NA 1589 10687 1516 NA
1566162000.0 136.831 NA 104 423 0 NA NA 197 794 0 NA NA 895 26011 1190 NA NA 1519 11797 1709 NA
1566162000.0 136.8311 NA 173 0 NA NA NA 307 0 NA NA NA 2784 285 NA NA NA 5599 2126 NA NA
1566162000.0 136.832 NA 105 447 0 NA NA 188 788 0 NA NA 902 28782 1244 NA NA 3396 13418 2567 NA
1566162000.0 136.833 NA 104 398 0 NA NA 201 750 0 NA NA 952 25767 1227 NA NA 1632 9937 2500 NA
1566162000.0 136.834 NA 110 398 0 NA NA 191 753 0 NA NA 797 24037 1212 NA NA 1506 9259 2160 NA
1566162000.0 136.836 NA 102 424 0 NA NA 198 788 0 NA NA 912 26091 1207 NA NA 1570 11475 1943 NA
1566162000.0 136.837 NA 104 438 0 NA NA 196 733 0 NA NA 786 18917 953 NA NA 1250 8735 1628 NA
1566162000.0 136.838 NA 99 397 0 NA NA 192 690 0 NA NA 975 23742 1170 NA NA 1313 10032 1420 NA
1566162000.0 136.8391 NA 150 409 0 NA NA 256 775 0 NA NA 3012 21372 1066 NA NA 6995 11607 2486 NA
1566162000.0 136.842 NA 102 408 0 NA NA 194 769 0 NA NA 952 25390 1217 NA NA 1595 9704 1844 NA
1566162000.0 136.844 NA 103 398 0 NA NA 188 702 0 NA NA 801 17433 997 NA NA 1136 7400 1073 NA
1566162000.0 136.845 NA 102 369 0 NA NA 191 644 0 NA NA 916 16666 1137 NA NA 1299 9431 1346 NA
1566162000.0 136.847 NA 102 394 0 NA NA 191 733 0 NA NA 971 22506 1204 NA NA 1242 11821 1672 NA
1566162000.0 136.848 NA 103 400 0 NA NA 197 734 0 NA NA 1002 25727 1235 NA NA 1617 10029 2534 NA
1566162000.0 136.849 NA 104 409 0 NA NA 195 752 0 NA NA 774 16387 1494 NA NA 1285 7404 1736 NA
1566162000.0 136.8501 NA 107 414 0 NA NA 194 708 0 NA NA 657 18700 1123 NA NA 917 7433 1446 NA
1566162000.0 136.8521 NA 173 0 NA NA NA 303 0 NA NA NA 3254 237 NA NA NA 8060 1324 NA NA
1566162000.0 136.855 NA 103 444 0 NA NA 190 733 0 NA NA 801 16636 1204 NA NA 1213 7836 1311 NA
1566162000.0 136.856 NA 101 435 0 NA NA 189 733 0 NA NA 723 12516 1412 NA NA 1337 6369 1498 NA
1566162000.0 136.8561 NA 92 332 0 NA NA 177 624 0 NA NA 525 3631 1055 NA NA 1216 4328 1283 NA
1566162000.0 136.8562 NA 99 329 0 NA NA 175 620 0 NA NA 373 2960 1005 NA NA 505 2882 1366 NA
1566162000.0 136.858 NA 103 316 0 NA NA 197 607 0 NA NA 846 4031 1032 NA NA 3011 3565 1850 NA
