Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1566205200.0 30.0 NA 134 296 0 NA NA NA 557 674 0 NA NA NA 2192 3466 622 NA NA NA 1189 3281 871 NA NA
1566205200.0 300.0 59 185 405 0 NA NA 144 618 783 0 NA NA 666 619 2396 1083 NA NA 1002 688 2411 1164 NA NA
1566205200.0 301.0 63 208 412 0 NA NA 145 619 745 0 NA NA 992 929 2453 1082 NA NA 958 727 2481 1154 NA NA
1566205200.0 31.0 NA 138 290 0 NA NA NA 602 683 0 NA NA NA 2184 3173 594 NA NA NA 1025 2612 741 NA NA
1566205200.0 32.0 NA 140 299 0 NA NA NA 602 670 0 NA NA NA 2239 3502 592 NA NA NA 1127 2739 791 NA NA
1566205200.0 33.0 NA 159 290 0 NA NA NA 600 672 0 NA NA NA 2104 3018 592 NA NA NA 1781 3507 767 NA NA
1566205200.0 35.0 NA 136 299 0 NA NA NA 602 681 0 NA NA NA 2327 3599 606 NA NA NA 1470 2845 786 NA NA
1566205200.0 36.0 NA 129 314 0 NA NA NA 600 668 0 NA NA NA 2709 9387 695 NA NA NA 2330 9168 1640 NA NA
1566205200.0 37.0 NA 131 305 0 NA NA NA 601 652 0 NA NA NA 2499 4794 626 NA NA NA 2440 3393 1079 NA NA
1566205200.0 38.0 NA 132 308 0 NA NA NA 556 640 0 NA NA NA 2491 4383 612 NA NA NA 1960 3218 811 NA NA
1566205200.0 39.0 NA 136 311 0 NA NA NA 556 657 0 NA NA NA 2889 6817 634 NA NA NA 2045 4170 851 NA NA
1566205200.0 4.25 NA 51 307 0 NA NA NA 112 626 0 NA NA NA 346 3511 824 NA NA NA 644 2762 1136 NA NA
1566205200.0 4.26 NA 53 320 0 NA NA NA 111 604 0 NA NA NA 364 3957 879 NA NA NA 713 5367 1640 NA NA
1566205200.0 4.28 NA 67 318 0 NA NA NA 128 647 0 NA NA NA 341 3557 2647 NA NA NA 1318 6507 3149 NA NA
1566205200.0 4.34 NA 69 323 0 NA NA NA 126 644 0 NA NA NA 440 4037 920 NA NA NA 746 3234 1498 NA NA
1566205200.0 4.37 NA 60 315 0 NA NA NA 114 630 0 NA NA NA 387 4839 839 NA NA NA 656 3378 2238 NA NA
1566205200.0 4.41 NA 27 331 0 NA NA NA 90 612 0 NA NA NA 305 5887 729 NA NA NA 487 4105 917 NA NA
1566205200.0 4.42 NA 29 341 0 NA NA NA 96 610 0 NA NA NA 300 6884 758 NA NA NA 663 4245 1321 NA NA
1566205200.0 4.43 NA 31 319 0 NA NA NA 97 649 0 NA NA NA 260 4380 718 NA NA NA 461 3786 879 NA NA
1566205200.0 4.44 NA 33 323 0 NA NA NA 92 630 0 NA NA NA 312 5440 721 NA NA NA 603 4139 966 NA NA
1566205200.0 4.45 NA 35 334 0 NA NA NA 93 666 0 NA NA NA 303 7332 744 NA NA NA 637 3922 1090 NA NA
1566205200.0 4.52 NA 27 329 0 NA NA NA 95 661 0 NA NA NA 262 7618 720 NA NA NA 522 3871 850 NA NA
1566205200.0 4.53 NA 31 337 0 NA NA NA 97 655 0 NA NA NA 343 7237 732 NA NA NA 831 3828 984 NA NA
1566205200.0 4.54 NA 27 333 0 NA NA NA 90 647 0 NA NA NA 269 7217 716 NA NA NA 662 3742 915 NA NA
1566205200.0 4.55 NA 34 338 0 NA NA NA 93 639 0 NA NA NA 354 9129 766 NA NA NA 825 7437 1604 NA NA
1566205200.0 4.57 NA 54 341 0 NA NA NA 121 658 0 NA NA NA 355 8446 739 NA NA NA 766 4487 921 NA NA
1566205200.0 4.58 NA 44 326 0 NA NA NA 117 660 0 NA NA NA 331 5395 713 NA NA NA 591 3193 855 NA NA
1566205200.0 4.6 NA 312 0 NA NA NA NA 673 0 NA NA NA NA 3067 643 NA NA NA NA 2764 1016 NA NA NA
1566205200.0 4.61 NA 31 333 0 NA NA NA 97 650 0 NA NA NA 283 7037 719 NA NA NA 498 3876 904 NA NA
1566205200.0 4.62 NA 29 327 0 NA NA NA 90 645 0 NA NA NA 292 7113 748 NA NA NA 688 4062 2150 NA NA
1566205200.0 4.63 NA 28 336 0 NA NA NA 95 671 0 NA NA NA 290 8032 718 NA NA NA 529 4634 962 NA NA
1566205200.0 4.65 NA 35 349 0 NA NA NA 92 680 0 NA NA NA 308 10329 732 NA NA NA 710 4951 964 NA NA
1566205200.0 4.67 NA 52 343 0 NA NA NA 121 639 0 NA NA NA 357 8431 775 NA NA NA 632 4377 1752 NA NA
1566205200.0 4.68 NA 43 332 0 NA NA NA 114 646 0 NA NA NA 336 6832 723 NA NA NA 845 3886 944 NA NA
1566205200.0 4.72 NA 33 326 0 NA NA NA 95 610 0 NA NA NA 359 6973 751 NA NA NA 561 5632 1540 NA NA
1566205200.0 4.77 NA 64 346 0 NA NA NA 122 692 0 NA NA NA 351 8954 691 NA NA NA 362 3902 760 NA NA
1566205200.0 4.78 NA 52 336 0 NA NA NA 120 675 0 NA NA NA 390 7958 721 NA NA NA 998 4488 983 NA NA
1566205200.0 4000.0 NA 134 315 NA NA NA NA 603 559 NA NA NA NA 2726 5353 NA NA NA NA 1730 8159 NA NA NA
1566205200.0 4001.0 NA 178 362 NA NA NA NA 615 690 NA NA NA NA 951 2863 NA NA NA NA 1445 3694 NA NA NA
1566205200.0 4002.0 NA 135 291 NA NA NA NA 556 543 NA NA NA NA 2222 3400 NA NA NA NA 2030 5241 NA NA NA
1566205200.0 4003.0 NA 144 293 NA NA NA NA 599 657 NA NA NA NA 2266 3542 NA NA NA NA 2461 4993 NA NA NA
1566205200.0 43.0 NA 132 308 0 NA NA NA 601 696 0 NA NA NA 2218 4030 620 NA NA NA 1324 3152 781 NA NA
1566205200.0 44.0 NA 128 300 0 NA NA NA 556 672 0 NA NA NA 2227 3674 583 NA NA NA 1681 2483 687 NA NA
1566205200.0 45.0 NA 147 302 0 NA NA NA 601 605 0 NA NA NA 2197 3815 607 NA NA NA 1230 3270 785 NA NA
1566205200.0 5.1 305 0 NA NA NA NA 852 0 NA NA NA NA 1533 284 NA NA NA NA 4555 465 NA NA NA NA
1566205200.0 5.2 239 0 NA NA NA NA 849 0 NA NA NA NA 1324 272 NA NA NA NA 2322 506 NA NA NA NA
1566205200.0 5.3 251 0 NA NA NA NA 852 0 NA NA NA NA 1290 269 NA NA NA NA 1385 420 NA NA NA NA
1566205200.0 5.4 331 0 NA NA NA NA 853 0 NA NA NA NA 1392 271 NA NA NA NA 1368 401 NA NA NA NA
1566205200.0 5.5 306 0 NA NA NA NA 806 0 NA NA NA NA 1420 277 NA NA NA NA 1696 406 NA NA NA NA
1566205200.0 5.6 331 0 NA NA NA NA 852 0 NA NA NA NA 1483 286 NA NA NA NA 1588 425 NA NA NA NA
1566205200.0 5.7 322 0 NA NA NA NA 852 0 NA NA NA NA 1396 275 NA NA NA NA 1615 418 NA NA NA NA
1566205200.0 500199.0 246 NA NA NA NA NA 618 NA NA NA NA NA 1904 NA NA NA NA NA 1453 NA NA NA NA NA
1566205200.0 500200.0 NA 219 343 0 NA NA NA 571 606 0 NA NA NA 7325 3400 601 NA NA NA 7601 6073 2107 NA NA
1566205200.0 500202.0 NA 231 349 0 NA NA NA 525 682 0 NA NA NA 7162 3657 566 NA NA NA 5426 7198 1668 NA NA
1566205200.0 500203.0 NA 219 349 0 NA NA NA 571 679 0 NA NA NA 7366 3365 627 NA NA NA 4725 4314 1657 NA NA
1566205200.0 500204.0 NA 221 351 0 NA NA NA 570 674 0 NA NA NA 7702 3335 595 NA NA NA 9077 6933 1692 NA NA
1566205200.0 500206.0 NA 222 340 0 NA NA NA 571 674 0 NA NA NA 7676 3260 657 NA NA NA 8345 6727 1447 NA NA
1566205200.0 500207.0 NA 215 344 0 NA NA NA 614 680 0 NA NA NA 6891 2935 602 NA NA NA 3778 2937 961 NA NA
1566205200.0 50200.0 NA 237 458 0 NA NA NA 569 797 0 NA NA NA 1769 3354 582 NA NA NA 1870 2579 693 NA NA
1566205200.0 50202.0 NA 241 453 0 NA NA NA 614 823 0 NA NA NA 1728 3535 609 NA NA NA 1724 3012 879 NA NA
1566205200.0 50203.0 NA 240 459 0 NA NA NA 616 805 0 NA NA NA 1764 3367 594 NA NA NA 1626 2574 779 NA NA
1566205200.0 50204.0 NA 237 456 0 NA NA NA 614 776 0 NA NA NA 1836 3449 596 NA NA NA 1703 2687 709 NA NA
1566205200.0 50205.0 NA 238 446 0 NA NA NA 614 803 0 NA NA NA 1759 3282 591 NA NA NA 1811 2967 721 NA NA
1566205200.0 50206.0 NA 231 447 0 NA NA NA 571 786 0 NA NA NA 1774 3308 592 NA NA NA 1680 3039 723 NA NA
1566205200.0 50207.0 NA 230 452 0 NA NA NA 616 785 0 NA NA NA 1755 3235 572 NA NA NA 1755 2590 646 NA NA
1566205200.0 50208.0 NA 243 472 0 NA NA NA 616 789 0 NA NA NA 1808 4229 610 NA NA NA 2110 3170 798 NA NA
1566205200.0 503.0 32 0 NA NA NA NA 84 0 NA NA NA NA 230 164 NA NA NA NA 513 551 NA NA NA NA
1566205200.0 504.0 35 0 NA NA NA NA 85 0 NA NA NA NA 208 156 NA NA NA NA 584 511 NA NA NA NA
1566205200.0 505.0 34 0 NA NA NA NA 81 0 NA NA NA NA 212 168 NA NA NA NA 403 646 NA NA NA NA
1566205200.0 506.0 34 0 NA NA NA NA 85 0 NA NA NA NA 193 154 NA NA NA NA 318 363 NA NA NA NA
1566205200.0 507.0 29 0 NA NA NA NA 82 0 NA NA NA NA 225 159 NA NA NA NA 373 530 NA NA NA NA
1566205200.0 508.0 35 0 NA NA NA NA 84 0 NA NA NA NA 199 159 NA NA NA NA 789 531 NA NA NA NA
1566205200.0 509.0 33 0 NA NA NA NA 79 0 NA NA NA NA 182 154 NA NA NA NA 383 365 NA NA NA NA
1566205200.0 510.0 34 0 NA NA NA NA 84 0 NA NA NA NA 307 163 NA NA NA NA 688 562 NA NA NA NA
1566205200.0 511.0 36 0 NA NA NA NA 109 0 NA NA NA NA 11813 164 NA NA NA NA 13976 595 NA NA NA NA
1566205200.0 512.0 14 33 0 NA NA NA 58 89 0 NA NA NA 2534 219 146 NA NA NA 29242 477 249 NA NA NA
1566205200.0 513.0 14 39 0 NA NA NA 58 89 0 NA NA NA 749 238 194 NA NA NA 5896 1131 1296 NA NA NA
1566205200.0 514.0 14 34 0 NA NA NA 58 90 0 NA NA NA 400 261 162 NA NA NA 1280 390 562 NA NA NA
1566205200.0 515.0 14 39 0 NA NA NA 58 89 0 NA NA NA 2531 210 154 NA NA NA 29242 539 374 NA NA NA
1566205200.0 516.0 14 38 0 NA NA NA 58 89 0 NA NA NA 730 270 196 NA NA NA 4874 1769 1290 NA NA NA
1566205200.0 517.0 13 37 0 NA NA NA 58 89 0 NA NA NA 941 233 165 NA NA NA 2217 401 903 NA NA NA
1566205200.0 518.0 14 32 0 NA NA NA 58 89 0 NA NA NA 2526 212 148 NA NA NA 29242 344 342 NA NA NA
1566205200.0 519.0 14 37 0 NA NA NA 58 89 0 NA NA NA 694 262 201 NA NA NA 2891 1720 1294 NA NA NA
1566205200.0 520.0 14 39 0 NA NA NA 59 90 0 NA NA NA 933 222 155 NA NA NA 1450 363 507 NA NA NA
1566205200.0 521.0 14 39 0 NA NA NA 59 89 0 NA NA NA 765 240 202 NA NA NA 5895 1124 1400 NA NA NA
1566205200.0 522.0 14 33 0 NA NA NA 58 89 0 NA NA NA 2531 223 147 NA NA NA 29242 1343 337 NA NA NA
1566205200.0 523.0 14 45 0 NA NA NA 58 101 0 NA NA NA 1111 254 159 NA NA NA 6066 724 486 NA NA NA
1566205200.0 524.0 14 38 0 NA NA NA 58 90 0 NA NA NA 928 242 167 NA NA NA 1800 653 999 NA NA NA
1566205200.0 525.0 14 34 0 NA NA NA 59 89 0 NA NA NA 710 221 149 NA NA NA 3573 1012 306 NA NA NA
1566205200.0 526.0 14 31 0 NA NA NA 58 88 0 NA NA NA 2534 220 147 NA NA NA 29242 512 249 NA NA NA
1566205200.0 527.0 13 34 0 NA NA NA 59 90 0 NA NA NA 924 267 155 NA NA NA 1327 1179 491 NA NA NA
1566205200.0 528.0 14 33 0 NA NA NA 58 89 0 NA NA NA 683 235 165 NA NA NA 2447 614 611 NA NA NA
1566205200.0 529.0 14 36 0 NA NA NA 58 89 0 NA NA NA 2539 214 149 NA NA NA 29242 390 344 NA NA NA
1566205200.0 530.0 14 38 0 NA NA NA 58 93 0 NA NA NA 933 235 165 NA NA NA 1796 651 709 NA NA NA
1566205200.0 531.0 43 0 NA NA NA NA 194 0 NA NA NA NA 187 162 NA NA NA NA 383 626 NA NA NA NA
1566205200.0 534.0 34 0 NA NA NA NA 99 0 NA NA NA NA 334 155 NA NA NA NA 1607 364 NA NA NA NA
1566205200.0 535.0 35 0 NA NA NA NA 89 0 NA NA NA NA 727 154 NA NA NA NA 2426 667 NA NA NA NA
1566205200.0 536.0 42 0 NA NA NA NA 103 0 NA NA NA NA 365 158 NA NA NA NA 784 565 NA NA NA NA
1566205200.0 541.0 40 0 NA NA NA NA 97 0 NA NA NA NA 229 164 NA NA NA NA 521 554 NA NA NA NA
1566205200.0 545.0 44 0 NA NA NA NA 94 0 NA NA NA NA 230 156 NA NA NA NA 552 429 NA NA NA NA
1566205200.0 551.0 14 33 0 NA NA NA 58 90 0 NA NA NA 1122 233 161 NA NA NA 4957 680 477 NA NA NA
1566205200.0 552.0 13 38 0 NA NA NA 58 90 0 NA NA NA 939 222 169 NA NA NA 1750 362 1052 NA NA NA
1566205200.0 554.0 13 39 0 NA NA NA 58 89 0 NA NA NA 1580 244 148 NA NA NA 2037 1335 418 NA NA NA
1566205200.0 555.0 14 34 0 NA NA NA 58 89 0 NA NA NA 1385 326 200 NA NA NA 10074 2272 1079 NA NA NA
1566205200.0 556.0 14 39 0 NA NA NA 59 89 0 NA NA NA 372 216 156 NA NA NA 1774 424 364 NA NA NA
1566205200.0 560.0 34 0 NA NA NA NA 80 0 NA NA NA NA 212 164 NA NA NA NA 395 605 NA NA NA NA
1566205200.0 561.0 31 0 NA NA NA NA 84 0 NA NA NA NA 190 158 NA NA NA NA 372 565 NA NA NA NA
1566205200.0 562.0 14 34 0 NA NA NA 58 90 0 NA NA NA 361 205 154 NA NA NA 2009 443 461 NA NA NA
1566205200.0 6.0 NA 132 283 0 NA NA NA 601 669 0 NA NA NA 1874 2298 595 NA NA NA 1145 2723 1251 NA NA
1566205200.0 9.0 NA 131 308 0 NA NA NA 602 659 0 NA NA NA 2522 4659 612 NA NA NA 1524 3326 759 NA NA
